id;name;city;category;description;budget;duration_hours;best_time;tags;tips;
TAN201;Musée des Arts du Feu;Tanger;culture;Dédié aux arts utilisant le feu : verrerie, céramique, métallurgie, avec démonstrations techniques.;low;1.5;afternoon;tanger,fire arts,glass,ceramics,metal;Démonstrations parfois programmées. Techniques anciennes expliquées.;
TAN202;Circuit des Hôtels Particuliers;Tanger;architecture;Visite des hôtels particuliers historiques de la médina, architecture raffinée et cours intérieures cachées.;medium;2.5;afternoon;tanger,mansions,architecture,courtyards,hidden;Accès parfois limité. Beauté des espaces intérieurs insoupçonnée depuis la rue.;
TAN203;Jardin des plantes aquatiques;Tanger;nature;Jardin avec bassins présentant des plantes aquatiques et de berges, créant un écosystème miniature.;free;1;morning;tanger,aquatic plants,ponds,water garden,ecosystem;Faune aquatique attirée. Ambiance paisible et rafraîchissante.;
TAN204;Atelier d'Enluminure;Tanger;culture;Atelier spécialisé dans l'enluminure de manuscrits, perpétuant cet art ancien avec des pigments naturels.;high;1.5;afternoon;tanger,illumination,manuscripts,ancient art,pigments;Patience et précision extrêmes. Commandes pour documents officiels ou artistiques.;
TAN205;Plage des Régates;Tanger;nature;Plage servant de point de départ et d'arrivée pour les régates de voile locales, ambiance sportive et festive.;free;2;weekend;tanger,sailing regattas,beach,sports,community;Événements annoncés à l'avance. Ambiance festive pendant les compétitions.;
TAN206;Musée des Communications;Tanger;histoire;Évolution des moyens de communication à Tanger : télégraphe, téléphone, radio, jusqu'à internet.;low;1;afternoon;tanger,communications,technology,history,media;Objets techniques historiques. Rôle de Tanger comme carrefour des communications.;
TAN207;Circuit des Panoramas Côtiers;Tanger;nature;Visite des points de vue le long de la côte, observation des différentes formations géologiques et plages.;free;3;morning;tanger,coastal views,geology,beaches,nature;Transport nécessaire entre les points. Diversité des paysages côtiers.;
TAN208;Jardin des plantes tinctoriales indigènes;Tanger;nature;Jardin de plantes locales utilisées traditionnellement pour teindre les textiles et la laine.;free;1.5;morning;tanger,indigenous dye plants,local,textiles,tradition;Couleurs spécifiques à la région. Plantes parfois rares.;
TAN209;Atelier de Sculpture sur Bois;Tanger;culture;Atelier où des artisans sculptent le bois pour créer des éléments décoratifs, meubles et objets d'art.;medium;1;afternoon;tanger,wood carving,sculpture,furniture,craft;Différents bois utilisés selon les projets. Techniques manuelles traditionnelles.;
TAN210;Plage des Cours de Natation;Tanger;nature;Plage avec zone délimitée et surveillée pour les cours de natation, idéale pour les débutants et enfants.;medium;1.5;morning;tanger,swimming lessons,beach,children,beginners;Moniteurs diplômés. Sécurité accrue pour l'apprentissage.;
TAN211;Musée des Instruments de Mesure;Tanger;histoire;Collection d'instruments de mesure anciens : balances, mesures de capacité, instruments géodésiques.;low;1;afternoon;tanger,measuring instruments,history,science,commerce;Standardisation historique des mesures. Instruments parfois complexes.;
TAN212;Circuit des Cimetières Historiques;Tanger;histoire;Visite des cimetières historiques de différentes communautés, reflet de la diversité culturelle de Tanger.;free;2;morning;tanger,cemeteries,history,communities,diversity;Respect et discrétion nécessaires. Architecture funéraire variée.;
TAN213;Jardin des plantes médicinales sauvages;Tanger;nature;Jardin présentant des plantes médicinales poussant à l'état sauvage dans la région, avec leurs propriétés.;free;1.5;morning;tanger,wild medicinal plants,healing,nature,traditional;Cueillette responsable expliquée. Plantes parfois menacées.;
TAN214;Atelier de Restauration de Tapis;Tanger;culture;Atelier spécialisé dans la restauration de tapis anciens, avec techniques de réparation invisibles.;high;1;afternoon;tanger,carpet restoration,antique,repair,craft;Travail minutieux. Valeur des tapis parfois multipliée après restauration.;
TAN215;Plage des Cours de Sauvetage;Tanger;nature;Plage où sont organisés des cours et démonstrations de sauvetage en mer par les sauveteurs professionnels.;free;1.5;weekend;tanger,rescue training,beach,safety,demonstration;Démonstrations impressionnantes. Conseils de sécurité importants.;
TAN216;Musée des Arts Graphiques;Tanger;culture;Dédié aux arts graphiques : gravure, lithographie, sérigraphie, avec ateliers et expositions.;medium;1.5;afternoon;tanger,graphic arts,printing,exhibitions,workshops;Ateliers parfois ouverts au public. Techniques d'impression expliquées.;
TAN217;Circuit des Panoramas Urbains Historiques;Tanger;architecture;Visite des points de vue historiques représentés dans les peintures et photographies anciennes de Tanger.;free;2;afternoon;tanger,historic views,painting,photography,comparison;Comparaison avec des reproductions d'œuvres anciennes. Évolution du paysage urbain.;
TAN218;Jardin des plantes comestibles sauvages;Tanger;nature;Jardin présentant des plantes sauvages comestibles de la région, avec dégustations et recettes.;free;1.5;spring;tanger,wild edible plants,foraging,food,nature;Cueillette responsable enseignée. Dégustations selon les saisons.;
TAN219;Atelier de Ferblanterie;Tanger;culture;Atelier créant et réparant des objets en fer-blanc : lanternes, récipients, objets utilitaires.;low;1;morning;tanger,tinware,utilitarian,craft,repair;Objets du quotidien traditionnels. Techniques de fabrication manuelle.;
TAN220;Plage des Compétitions de Beach Volley;Tanger;nature;Plage avec terrains aménagés pour le beach volley, accueillant compétitions locales et tournois.;free;2;weekend;tanger,beach volleyball,competitions,sports,tournaments;Ambiance sportive et conviviale. Participations parfois ouvertes aux visiteurs.;
TAN221;Musée des Arts du Spectacle;Tanger;culture;Histoire des arts du spectacle à Tanger : théâtre, opéra, marionnettes, avec costumes et accessoires.;low;1.5;afternoon;tanger,performing arts,theater,opera,puppetry;Costumes de scène spectaculaires. Histoire des troupes locales.;
TAN222;Circuit des Panoramas Nocturnes Urbains;Tanger;nature;Visite nocturne des points de vue sur la ville illuminée, ambiance différente de la journée.;free;2;evening;tanger,night city views,lights,urban,evening;Sécurité en groupe recommandée. Photos nécessitant des réglages spéciaux.;
TAN223;Jardin des plantes à baies;Tanger;nature;Jardin présentant des arbustes à baies comestibles ou décoratives, avec périodes de fructification.;free;1;autumn;tanger,berry plants,fruit,garden,seasonal;Baies parfois utilisées en cuisine traditionnelle. Attirent les oiseaux.;
TAN224;Atelier de Dorure;Tanger;culture;Atelier spécialisé dans la dorure à la feuille d'or sur bois, cadre et objets d'art.;high;1;afternoon;tanger,gilding,gold leaf,art,decoration;Technique ancestrale. Brillant incomparable de l'or véritable.;
TAN225;Plage des Cours de Planche à Voile;Tanger;nature;Plage idéale pour l'apprentissage de la planche à voile, avec zone protégée et moniteurs expérimentés.;high;2;morning;tanger,windsurfing lessons,beach,sports,learning;Cours pour tous niveaux. Équipement fourni pendant les cours.;
TAN226;Musée des Arts Textiles;Tanger;culture;Histoire des textiles marocains : broderies, tissages, techniques de fabrication et motifs symboliques.;medium;1.5;afternoon;tanger,textile arts,embroidery,weaving,symbolism;Motifs chargés de sens. Techniques complexes expliquées.;
TAN227;Circuit des Panoramas Littoraux Protégés;Tanger;nature;Visite des zones côtières protégées pour leur valeur écologique, avec observation de la faune et flore spécifiques.;free;3;morning;tanger,protected coast,ecology,wildlife,nature;Respect strict des règles de protection. Observation discrète de la faune.;
TAN228;Jardin des plantes aromatiques médicinales;Tanger;nature;Jardin combinant plantes aromatiques et médicinales, utilisées en cuisine et pharmacopée traditionnelle.;free;1.5;morning;tanger,aromatic medicinal plants,healing,cooking,garden;Double usage des plantes. Ateliers sur les préparations traditionnelles.;
TAN229;Atelier de Marqueterie de Métal;Tanger;culture;Atelier spécialisé dans la marqueterie de métaux précieux insérés dans le bois pour créer des effets décoratifs.;high;1;afternoon;tanger,metal marquetry,precious metals,wood,decoration;Combinaison de matériaux nobles. Pièces de grande valeur.;
TAN230;Plage des Cours de Surf pour Enfants;Tanger;nature;Plage avec vagues adaptées et moniteurs spécialisés pour initier les enfants au surf en toute sécurité.;medium;2;morning;tanger,children surfing lessons,beach,sports,safety;Équipement adapté aux enfants. Approche pédagogique spécifique.;
TAN231;Musée des Arts du Cuir;Tanger;culture;Histoire du travail du cuir au Maroc : tannage, maroquinerie, techniques de décoration.;low;1.5;afternoon;tanger,leather arts,tanning,craft,history;Processus de tannage traditionnel. Objets en cuir de différentes régions.;
TAN232;Circuit des Panoramas sur les Montagnes;Tanger;nature;Visite des points de vue sur les montagnes entourant Tanger, avec sentiers de randonnée accessibles.;free;3;morning;tanger,mountain views,hiking,panorama,nature;Chaussures de randonnée indispensables. Vues spectaculaires par temps clair.;
TAN233;Jardin des plantes d'intérieur locales;Tanger;nature;Jardin présentant des plantes de la région qui peuvent être cultivées en intérieur, avec conseils d'entretien.;free;1;afternoon;tanger,indoor plants,local,houseplants,care;Adaptation des plantes locales à la culture en pot. Conseils pour différents intérieurs.;
TAN234;Atelier de Restauration de Céramique;Tanger;culture;Atelier spécialisé dans la restauration de céramiques anciennes, avec techniques de réparation invisibles.;high;1.5;afternoon;tanger,ceramic restoration,antique,repair,craft;Travail de précision. Colleurs spéciaux pour différentes céramiques.;
TAN235;Plage des Cours de Bodyboard;Tanger;nature;Plage avec vagues adaptées au bodyboard et moniteurs pour cours d'initiation et perfectionnement.;medium;1.5;morning;tanger,bodyboarding lessons,beach,sports,waves;Équipement fourni pendant les cours. Technique plus accessible que le surf classique.;
TAN236;Musée des Arts du Métal;Tanger;culture;Histoire du travail des métaux au Maroc : fer, cuivre, laiton, argent, avec techniques de forge et ciselure.;medium;1.5;afternoon;tanger,metal arts,forging,engraving,history;Outils traditionnels. Objets utilitaires et décoratifs.;
TAN237;Circuit des Panoramas sur la Médina;Tanger;architecture;Visite des points de vue offrant des perspectives sur la médina, son tissu urbain dense et son architecture.;free;2;afternoon;tanger,medina views,architecture,urban,panorama;Compréhension de l'organisation urbaine traditionnelle. Photos montrant la densité du bâti.;
TAN238;Jardin des plantes de climat aride;Tanger;nature;Jardin présentant des plantes adaptées aux conditions arides, avec stratégies de survie expliquées.;free;1;morning;tanger,arid climate plants,drought,adaptation,garden;Stratégies fascinantes de conservation de l'eau. Solutions pour jardins secs.;
TAN239;Atelier de Sculpture sur Pierre Taille;Tanger;culture;Atelier spécialisé dans la taille de pierre pour éléments architecturaux : colonnes, linteaux, décors.;medium;1;afternoon;tanger,stone carving,architecture,craft,construction;Travail physique intense. Commandes pour restaurations de monuments.;
TAN240;Plage des Cours de Secourisme;Tanger;nature;Plage où sont organisés des cours de secourisme et premiers soins en milieu marin, ouverts au public.;free;2;weekend;tanger,first aid training,beach,safety,education;Formations pratiques. Certificats parfois délivrés.;
TAN241;Musée des Arts du Verre;Tanger;culture;Histoire du travail du verre au Maroc : soufflage, vitrail, techniques de décoration.;low;1.5;afternoon;tanger,glass arts,blowing,stained glass,history;Objets en verre de différentes époques. Techniques expliquées.;
TAN242;Circuit des Panoramas sur le Port;Tanger;nature;Visite des points de vue sur le port de Tanger-Med et le port traditionnel, observation de l'activité maritime.;free;2;afternoon;tanger,port views,shipping,maritime,observation;Contraste entre port traditionnel et moderne. Trafic maritime intense.;
TAN243;Jardin des plantes grimpantes fruitières;Tanger;nature;Jardin présentant des plantes grimpantes produisant des fruits : vignes, kiwis, passiflores.;free;1.5;summer;tanger,climbing fruit plants,garden,harvest,seasonal;Fruits selon les saisons. Double intérêt ornemental et alimentaire.;
TAN244;Atelier de Restauration de Verre;Tanger;culture;Atelier spécialisé dans la restauration d'objets en verre anciens : vitraux, verrerie, miroirs.;high;1;afternoon;tanger,glass restoration,antique,repair,craft;Techniques spécifiques au verre. Colleurs spéciaux pour différentes époques.;
TAN245;Plage des Cours de Sauvetage Sportif;Tanger;nature;Plage où s'entraînent les sauveteurs sportifs, avec démonstrations de techniques de sauvetage en conditions réelles.;free;1.5;morning;tanger,sport rescue training,beach,demonstration,safety;Techniques impressionnantes. Formations intensives parfois observables.;
TAN246;Musée des Arts du Papier;Tanger;culture;Histoire de la fabrication du papier au Maroc, techniques traditionnelles et évolution vers la production moderne.;low;1;afternoon;tanger,paper arts,manufacture,history,craft;Papiers traditionnels à base de fibres naturelles. Qualités spécifiques pour différents usages.;
TAN247;Circuit des Panoramas sur les Collines;Tanger;nature;Visite des points de vue sur les collines entourant Tanger, avec végétation méditerranéenne caractéristique.;free;2.5;morning;tanger,hills views,mediterranean vegetation,panorama,nature;Végétation adaptée au climat. Vues dégagées sur l'ensemble de la région.;
TAN248;Jardin des plantes à floraison nocturne;Tanger;nature;Jardin présentant des plantes qui fleurissent ou dégagent leur parfum la nuit, visite crépusculaire spéciale.;free;1;evening;tanger,night flowering plants,fragrance,evening,garden;Visite guidée recommandée. Expérience sensorielle différente.;
TAN249;Atelier de Reliure d'Art;Tanger;culture;Atelier créant des reliures artistiques uniques pour livres d'artistes ou éditions limitées.;high;1.5;afternoon;tanger,art binding,unique,limited edition,craft;Pièces uniques. Combinaison de techniques traditionnelles et créatives.;
TAN250;Plage des Compétitions de Natation;Tanger;nature;Plage organisant des compétitions de natation en mer, avec parcours balisés et chronométrage.;free;2;weekend;tanger,swimming competitions,beach,sports,events;Événements annoncés à l'avance. Ambiance sportive et festive.;
TAN251;Musée des Arts du Bois;Tanger;culture;Histoire du travail du bois au Maroc : menuiserie, marqueterie, sculpture, avec essences locales et techniques.;medium;1.5;afternoon;tanger,wood arts,joinery,sculpture,history;Essences de bois locales. Outils traditionnels de travail du bois.;
TAN252;Circuit des Panoramas sur la Baie;Tanger;nature;Visite des points de vue sur la grande baie de Tanger, avec observation des changements de lumière selon l'heure.;free;2;sunset;tanger,bay views,light changes,panorama,scenic;Changements spectaculaires de lumière. Photos à différentes heures recommandées.;
TAN253;Jardin des plantes de terrain acide;Tanger;nature;Jardin présentant des plantes adaptées aux sols acides, avec amendements naturels expliqués.;free;1;morning;tanger,acid soil plants,garden,soil,adaptation;Plantes spécifiques à ces conditions. Gestion naturelle des sols expliquée.;
TAN254;Atelier de Restauration de Bois;Tanger;culture;Atelier spécialisé dans la restauration d'objets et meubles en bois anciens, avec techniques de conservation.;high;1.5;afternoon;tanger,wood restoration,antique,conservation,craft;Respect des techniques et matériaux d'origine. Valeur historique préservée.;
TAN255;Plage des Cours de Yoga Avancé;Tanger;nature;Plage où se pratiquent des séances de yoga avancé, avec enseignants expérimentés et ambiance concentrée.;medium;1.5;sunrise;tanger,advanced yoga,beach,wellness,sunrise;Pour pratiquants confirmés. Concentration et discipline requises.;
TAN256;Musée des Arts de la Table;Tanger;culture;Histoire des arts de la table marocains : vaisselle, coutellerie, nappage, traditions culinaires de présentation.;low;1;afternoon;tanger,table arts,culinary,presentation,tradition;Évolution des codes de présentation. Vaisselle traditionnelle et moderne.;
TAN257;Circuit des Panoramas sur le Détroit;Tanger;nature;Visite des points de vue sur le détroit de Gibraltar, observation du passage entre deux continents.;free;2;afternoon;tanger,strait views,continents,shipping,geography;Perspective unique sur la rencontre de deux mers et deux continents. Trafic maritime constant.;
TAN258;Jardin des plantes de terrain calcaire;Tanger;nature;Jardin présentant des plantes adaptées aux sols calcaires, fréquents dans la région méditerranéenne.;free;1;morning;tanger,calcareous soil plants,garden,limestone,adaptation;Plantes spécifiques à ces conditions. Gestion des sols calcaires expliquée.;
TAN259;Atelier de Restauration de Métal;Tanger;culture;Atelier spécialisé dans la restauration d'objets en métal anciens : ferronnerie, armurerie, objets domestiques.;high;1;afternoon;tanger,metal restoration,antique,repair,craft;Techniques anti-corrosion. Respect des patines historiques.;
TAN260;Plage des Cours de Voile Traditionnelle;Tanger;nature;Plage où sont enseignées les techniques de voile traditionnelle sur des embarcations locales.;high;2.5;morning;tanger,traditional sailing lessons,beach,sports,heritage;Embarcations traditionnelles. Techniques de navigation ancestrales.;
TAN261;Musée des Arts du Feuillage;Tanger;culture;Histoire de l'utilisation des feuillages dans l'artisanat marocain : vannerie, décoration, utilisations symboliques.;low;1;afternoon;tanger,foliage arts,basketry,decoration,symbolism;Plantes utilisées selon les régions. Techniques de préparation des fibres.;
TAN262;Circuit des Panoramas sur les Jardins;Tanger;nature;Visite des points de vue sur les principaux jardins de Tanger, compréhension de leur intégration dans le paysage urbain.;free;2.5;morning;tanger,garden views,landscape,urban,integration;Planification paysagère. Rôle des espaces verts dans la ville.;
TAN263;Jardin des plantes de sous-bois;Tanger;nature;Jardin recréant les conditions d'un sous-bois méditerranéen, avec plantes d'ombre et de fraîcheur.;free;1;afternoon;tanger,understory plants,shade,woodland,garden;Ambiance fraîche et ombragée. Plantes spécifiques à cet étage de végétation.;
TAN264;Atelier de Restauration de Textile;Tanger;culture;Atelier spécialisé dans la restauration de textiles anciens : tapisseries, costumes, tissus d'ameublement.;high;1.5;afternoon;tanger,textile restoration,antique,repair,craft;Techniques de conservation délicates. Stabilisation des fibres anciennes.;
TAN265;Plage des Cours de Plongée Libre;Tanger;nature;Plage organisant des cours de plongée libre (apnée) avec moniteurs certifiés et équipement adapté.;high;2;morning;tanger,freediving lessons,beach,sports,underwater;Pour nageurs confirmés. Techniques de respiration et sécurité.;
TAN266;Musée des Arts de l'Eau;Tanger;culture;Histoire des techniques de gestion de l'eau au Maroc : norias, khettaras, fontaines, systèmes d'irrigation.;low;1.5;afternoon;tanger,water arts,irrigation,management,history;Ingéniosité des systèmes traditionnels. Adaptation au climat aride.;
TAN267;Circuit des Panoramas sur les Quartiers Modernes;Tanger;architecture;Visite des points de vue sur les quartiers modernes de Tanger, architecture contemporaine et urbanisme récent.;free;2;afternoon;tanger,modern quarters views,architecture,contemporary,urbanism;Évolution urbaine récente. Contrastes avec la médina historique.;
TAN268;Jardin des plantes de rocaille alpine;Tanger;nature;Jardin présentant des plantes de rocaille d'origine alpine adaptées au climat méditerranéen.;free;1;spring;tanger,alpine rock garden,plants,mountain,adaptation;Plantes de haute montagne adaptées. Floraison printanière spectaculaire.;
TAN269;Atelier de Restauration de Peinture;Tanger;culture;Atelier spécialisé dans la restauration de peintures anciennes, avec techniques scientifiques et artistiques.;high;1.5;afternoon;tanger,painting restoration,art,conservation,science;Analyse scientifique des pigments et supports. Techniques réversibles de restauration.;
TAN270;Plage des Cours de Kayak de Mer;Tanger;nature;Plage organisant des cours de kayak de mer, exploration de la côte depuis l'eau en toute sécurité.;medium;2;morning;tanger,sea kayaking lessons,beach,sports,exploration;Équipement fourni. Exploration de criques et grottes accessibles par la mer.;
TAN271;Musée des Arts du Luminaire;Tanger;culture;Histoire de l'éclairage au Maroc : lampes à huile, lanternes, lustres, évolution vers l'éclairage moderne.;low;1;afternoon;tanger,lighting arts,lamps,lanterns,history;Objets fonctionnels et décoratifs. Évolution des techniques d'éclairage.;
TAN272;Circuit des Panoramas sur les Sites Archéologiques;Tanger;histoire;Visite des points de vue sur les sites archéologiques autour de Tanger, compréhension de leur implantation.;free;3;morning;tanger,archaeological sites views,history,landscape,location;Implantation stratégique des sites anciens. Relation avec le paysage et les ressources.;
TAN273;Jardin des plantes de marais salant;Tanger;nature;Jardin présentant des plantes adaptées aux conditions de marais salants, écosystème spécifique du littoral.;free;1.5;morning;tanger,salt marsh plants,coastal,ecosystem,wetland;Plantes halophytes. Rôle écologique important de ces zones.;
TAN274;Atelier de Restauration de Céramique Architecturale;Tanger;culture;Atelier spécialisé dans la restauration de céramiques architecturales : zelliges, faïences, carreaux de revêtement.;high;1.5;afternoon;tanger,architectural ceramic restoration,zellige,tiles,craft;Techniques spécifiques aux revêtements muraux. Reproduction des motifs traditionnels.;
TAN275;Plage des Cours de Sauvetage avec Embarcation;Tanger;nature;Plage où sont enseignées les techniques de sauvetage avec embarcations : paddleboard, kayak, bateaux de sauvetage.;high;2;morning;tanger,rescue boat training,beach,safety,techniques;Formation professionnelle parfois observable. Techniques spécifiques aux différents types d'embarcations.;
TAN276;Musée des Arts de la Construction;Tanger;architecture;Histoire des techniques de construction marocaines : pisé, pierre, bois, avec outils et méthodes traditionnelles.;medium;1.5;afternoon;tanger,construction arts,building,techniques,history;Adaptation au climat et aux matériaux locaux. Durabilité des techniques traditionnelles.;
TAN277;Circuit des Panoramas sur les Zones Industrielles;Tanger;économie;Visite des points de vue sur les zones industrielles et portuaires modernes, compréhension du développement économique récent.;free;2;afternoon;tanger,industrial zones views,economy,development,modern;Impact économique visible. Organisation des zones d'activité.;
TAN278;Jardin des plantes de falaise maritime;Tanger;nature;Jardin présentant des plantes adaptées aux falaises maritimes, conditions extrêmes de vent et embruns.;free;1;morning;tanger,sea cliff plants,coastal,wind,salt spray;Adaptations fascinantes aux conditions difficiles. Plantes souvent de petite taille.;
TAN279;Atelier de Restauration de Vitraux;Tanger;culture;Atelier spécialisé dans la restauration de vitraux anciens, avec techniques de conservation du verre et des plombs.;high;1.5;afternoon;tanger,stained glass restoration,antique,conservation,craft;Travail de précision sur verre fragile. Respect des techniques historiques de fabrication.;
TAN280;Plage des Cours de Triathlon;Tanger;nature;Plage servant de base pour des entraînements de triathlon, combinant natation, cyclisme et course à pied.;medium;3;morning;tanger,triathlon training,beach,sports,multisport;Pour sportifs confirmés. Parcours d'entraînement varié.;
TAN281;Musée des Arts du Jardin;Tanger;culture;Histoire de l'art des jardins au Maroc : jardins andalous, riads, agdal, avec principes esthétiques et techniques.;low;1.5;afternoon;tanger,garden arts,landscaping,aesthetics,history;Principes d'organisation des jardins traditionnels. Symbolique des plantes et agencements.;
TAN282;Circuit des Panoramas sur les Parcs Naturels;Tanger;nature;Visite des points de vue sur les parcs naturels environnants, observation de paysages préservés et biodiversité.;free;3;morning;tanger,natural parks views,landscape,biodiversity,preserved;Zones protégées. Observation de la faune et flore sauvages.;
TAN283;Jardin des plantes de prairie méditerranéenne;Tanger;nature;Jardin recréant une prairie méditerranéenne, avec plantes annuelles et vivaces caractéristiques.;free;1;spring;tanger,mediterranean meadow plants,prairie,annuals,seasonal;Floraison printanière spectaculaire. Plantes adaptées aux sols pauvres.;
TAN284;Atelier de Restauration de Livres Anciens;Tanger;culture;Atelier spécialisé dans la restauration de livres anciens, avec techniques de conservation du papier et des reliures.;high;2;afternoon;tanger,antique book restoration,conservation,paper,binding;Travail délicat sur documents fragiles. Préservation du patrimoine écrit.;
TAN285;Musée de l'Horlogerie;Tanger;histoire;Collection d'horloges et montres anciennes, illustrant l'évolution de la mesure du temps au Maroc.;low;1;afternoon;tanger,horology,timepieces,history,craftsmanship;Horloges monumentales des mosquées et édifices publics. Mécanismes complexes.;
TAN286;Circuit des Échoppes Centenaires;Tanger;shopping;Visite des boutiques familiales existant depuis plus d'un siècle, transmises de génération en génération.;free;2;morning;tanger,historic shops,family,tradition,commerce;Produits souvent inchangés. Rencontrez les propriétaires qui ont des histoires à raconter.;
TAN287;Jardin des plantes à feuillage argenté;Tanger;nature;Jardin thématique présentant des plantes au feuillage argenté ou gris, adaptées à la réflexion de la lumière.;free;1;afternoon;tanger,silver foliage plants,drought,reflection,garden;Effet visuel frais et lumineux. Plantes très résistantes à la sécheresse.;
TAN288;Atelier de Fabrication de Tambours;Tanger;culture;Atelier artisanal où sont fabriqués des tambours et autres instruments de percussion traditionnels.;low;1;morning;tanger,drum making,percussion,music,craft;Peaux animales et bois locaux utilisés. Testez les instruments.;
TAN289;Plage des Cours de Kitesurf pour Débutants;Tanger;nature;Zone de plage spécifique avec conditions idéales et moniteurs pour une première expérience de kitesurf en sécurité.;high;2.5;morning;tanger,beginner kitesurfing lessons,beach,sports,safety;Équipement moderne et sécurisé. Progression rapide dans des conditions contrôlées.;
TAN290;Musée des Arts du Feutre;Tanger;culture;Histoire et techniques de fabrication du feutre traditionnel marocain, utilisé pour les tapis et vêtements.;low;1;afternoon;tanger,felt arts,craft,textiles,tradition;Technique de feutrage de la laine. Produits chauds et résistants.;
TAN291;Circuit des Cours et Patios Cachés;Tanger;architecture;Découverte des cours intérieures et patios secrets de la médina, invisibles depuis la rue.;free;2;afternoon;tanger,hidden courtyards,architecture,secrets,medina;Demandez poliment aux résidents pour jeter un coup d'œil. Architecture domestique traditionnelle.;
TAN292;Jardin des plantes persistantes;Tanger;nature;Jardin conçu pour être vert toute l'année avec une sélection de plantes au feuillage persistant.;free;1;all year;tanger,evergreen plants,garden,all seasons,foliage;Intérêt visuel constant. Structure du jardin toujours visible.;
TAN293;Atelier de Fabrication de Savon Artisanal;Tanger;culture;Atelier produisant des savons traditionnels à l'huile d'olive et aux plantes aromatiques locales.;low;1;morning;tanger,soap making,olive oil,aromatic,craft;Processus de saponification à froid. Dégustation olfactive. Produits naturels.;
TAN294;Plage des Chiens Guides;Tanger;nature;Plage réservée aux chiens guides d'aveugle et leurs maîtres, environnement calme et adapté.;free;1;morning;tanger,guide dog beach,accessibility,animals,calm;Respectez l'espace de travail des chiens guides. Ne les distrayez pas.;
TAN295;Musée de la Philatélie;Tanger;histoire;Collection spécialisée de timbres-poste émis au Maroc et à Tanger, avec histoire postale unique de la zone internationale.;low;1.5;afternoon;tanger,philately,stamps,postal history,collection;Timbres rares de la période internationale. Exposition thématique.;
TAN296;Circuit des Anciens Cinémas en Activité;Tanger;culture;Visite des rares cinémas traditionnels encore en activité, projection de films marocains et internationaux.;low;2;evening;tanger,active cinemas,film,tradition,entertainment;Programmation souvent en version originale. Ambiance rétro et authentique.;
TAN297;Jardin des plantes à feuillage pourpre;Tanger;nature;Jardin présentant des plantes au feuillage pourpre, violet ou noir, créant des contrastes dramatiques.;free;1;afternoon;tanger,purple foliage plants,drama,contrast,garden;Effets colorés spectaculaires. Meilleur ensoleillement pour intensifier les couleurs.;
TAN298;Atelier de Poterie pour Décorateurs;Tanger;culture;Atelier collaboratif où designers et potiers créent des collections limitées de céramique contemporaine.;high;2;afternoon;tanger,designer pottery,collaboration,contemporary,limited edition;Pièces uniques ou en petite série. Fusion d'art et de design.;
TAN299;Plage des Régates Traditionnelles;Tanger;nature;Événement annuel de courses de bateaux à rames traditionnels, héritage maritime de la région.;free;3;weekend;tanger,traditional regattas,boats,heritage,event;Date annuelle fixe (souvent en été). Ambiance festive et culturelle.;
TAN300;Observatoire des Oiseaux du Détroit;Tanger;nature;Station d'observation scientifique dédiée à l'étude des oiseaux migrateurs traversant le détroit de Gibraltar.;free;1.5;morning;tanger,bird observatory,migration,science,research;Matériel d'observation fourni. Comptages et baguages parfois visibles.;
